#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
74,Tue Mar 06 17:38:57 EST 2018,78,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
75,Tue Mar 06 17:39:30 EST 2018,73,-5,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1- DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
76,Tue Mar 06 17:40:07 EST 2018,52,-21,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2- DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2- SizeTest3- SizeTest4- , ,
77,Tue Mar 06 17:40:51 EST 2018,68,16,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2+ SizeTest3+ SizeTest4+ , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
78,Tue Mar 06 17:53:02 EST 2018,52,-16,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 InsertTest2 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2- GetMinTest3 InsertTest1- InsertTest3- , ,
79,Tue Mar 06 17:53:44 EST 2018,73,21,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1+ DelMinTest3 EfficiencyTest1 GetMinTest2+ InsertTest1+ InsertTest2 InsertTest3+ SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
80,Tue Mar 06 17:55:01 EST 2018,52,-21,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 InsertTest2 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1- DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2- GetMinTest3 InsertTest1- InsertTest3- , ,
81,Tue Mar 06 17:55:07 EST 2018,73,21,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1+ DelMinTest3 EfficiencyTest1 GetMinTest2+ InsertTest1+ InsertTest2 InsertTest3+ SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
82,Tue Mar 06 17:55:32 EST 2018,73,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
83,Tue Mar 06 17:57:46 EST 2018,68,-5,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1- DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
84,Tue Mar 06 17:58:29 EST 2018,68,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
85,Tue Mar 06 18:28:24 EST 2018,68,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
86,Tue Mar 06 18:29:22 EST 2018,78,10,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1+ DelMinTest2+ DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
87,Tue Mar 06 18:31:30 EST 2018,57,-21,Assignment3Suite,DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1- BuildTest2- BuildTest3- DelMinTest4 EfficiencyTest1- EverythingTest GetMinTest1 GetMinTest3 , ,
88,Tue Mar 06 18:32:14 EST 2018,57,0,Assignment3Suite,DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 BuildTest2 BuildTest3 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest3 , ,
89,Tue Mar 06 18:33:13 EST 2018,57,0,Assignment3Suite,DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 BuildTest2 BuildTest3 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest3 , ,
90,Tue Mar 06 18:33:42 EST 2018,68,11,Assignment3Suite,BuildTest2+ DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 BuildTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
91,Tue Mar 06 18:34:33 EST 2018,68,0,Assignment3Suite,BuildTest2 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 BuildTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
92,Tue Mar 06 18:34:59 EST 2018,68,0,Assignment3Suite,BuildTest2 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 BuildTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
93,Tue Mar 06 18:56:14 EST 2018,78,10,Assignment3Suite,BuildTest2 BuildTest3+ DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EverythingTest GetMinTest3 , ,
94,Tue Mar 06 18:58:59 EST 2018,73,-5,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EverythingTest GetMinTest1- GetMinTest3 , ,
95,Tue Mar 06 18:59:33 EST 2018,73,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
96,Tue Mar 06 18:59:58 EST 2018,78,5,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EverythingTest GetMinTest3 , ,
97,Tue Mar 06 19:12:16 EST 2018,52,-26,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,BuildTest1 DelMinTest1- DelMinTest2- DelMinTest4 EverythingTest GetMinTest3 SizeTest2- SizeTest3- SizeTest4- , ,
98,Tue Mar 06 19:13:15 EST 2018,78,26,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1+ DelMinTest2+ DelMinTest3 EfficiencyTest1 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2+ SizeTest3+ SizeTest4+ , ,BuildTest1 DelMinTest4 EverythingTest GetMinTest3 , ,
99,Tue Mar 06 19:27:04 EST 2018,78,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EverythingTest GetMinTest3 , ,
100,Tue Mar 06 21:48:43 EST 2018,78,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EverythingTest GetMinTest3 , ,
101,Tue Mar 06 22:14:10 EST 2018,15,-63,Assignment3Suite,BuildTest2 BuildTest3 EfficiencyTest1 , ,BuildTest1 DelMinTest1- DelMinTest2- DelMinTest3- DelMinTest4 EverythingTest GetMinTest1- GetMinTest2- GetMinTest3 InsertTest1- InsertTest2- InsertTest3- SizeTest1- SizeTest2- SizeTest3- SizeTest4- , ,
102,Tue Mar 06 22:14:44 EST 2018,52,37,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest2+ DelMinTest3+ EfficiencyTest1 InsertTest2+ SizeTest1+ SizeTest2+ SizeTest3+ SizeTest4+ , ,BuildTest1 DelMinTest1 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest3 , ,
103,Tue Mar 06 22:14:57 EST 2018,73,21,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1+ DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2+ InsertTest1+ InsertTest2 InsertTest3+ SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
104,Wed Mar 07 14:44:06 EST 2018,57,-16,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest4 , ,BuildTest1 DelMinTest1- DelMinTest2- DelMinTest4 EverythingTest GetMinTest3 SizeTest2- SizeTest3- , ,
105,Wed Mar 07 14:45:29 EST 2018,73,16,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest2+ DelMinTest3 EfficiencyTest1 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2+ SizeTest3+ SizeTest4 , ,BuildTest1 DelMinTest1 DelMinTest4 EverythingTest GetMinTest3 , ,
106,Wed Mar 07 15:01:02 EST 2018,78,5,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1+ DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EverythingTest GetMinTest3 , ,
107,Wed Mar 07 15:05:24 EST 2018,52,-26,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,BuildTest1 DelMinTest1- DelMinTest2- DelMinTest4 EverythingTest GetMinTest3 SizeTest2- SizeTest3- SizeTest4- , ,
108,Wed Mar 07 15:07:18 EST 2018,78,26,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1+ DelMinTest2+ DelMinTest3 EfficiencyTest1 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2+ SizeTest3+ SizeTest4+ , ,BuildTest1 DelMinTest4 EverythingTest GetMinTest3 , ,
109,Wed Mar 07 15:07:52 EST 2018,78,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EverythingTest GetMinTest3 , ,
110,Wed Mar 07 15:15:53 EST 2018,78,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EverythingTest GetMinTest3 , ,
111,Wed Mar 07 15:25:26 EST 2018,73,-5,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest3 DelMinTest4+ EfficiencyTest1 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest1- DelMinTest2- EverythingTest GetMinTest3 , ,
112,Wed Mar 07 15:35:24 EST 2018,52,-21,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,BuildTest1 DelMinTest1 DelMinTest2 DelMinTest4- EverythingTest GetMinTest3 SizeTest2- SizeTest3- SizeTest4- , ,
113,Wed Mar 07 15:35:52 EST 2018,68,16,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1+ DelMinTest3 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2+ SizeTest3+ SizeTest4+ , ,BuildTest1 DelMinTest2 DelMinTest4 EfficiencyTest1- EverythingTest GetMinTest3 , ,
114,Wed Mar 07 15:37:07 EST 2018,73,5,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest3 EfficiencyTest1+ GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest3 , ,
115,Wed Mar 07 15:39:57 EST 2018,78,5,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2+ DelMinTest3 EfficiencyTest1 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EverythingTest GetMinTest3 , ,
116,Wed Mar 07 15:50:05 EST 2018,57,-21,Assignment3Suite,DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 BuildTest2- BuildTest3- DelMinTest4 EfficiencyTest1- EverythingTest GetMinTest1- GetMinTest3 , ,
117,Wed Mar 07 15:50:15 EST 2018,78,21,Assignment3Suite,BuildTest2+ BuildTest3+ DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1+ GetMinTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EverythingTest GetMinTest3 , ,
118,Wed Mar 07 15:51:02 EST 2018,78,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EverythingTest GetMinTest3 , ,
119,Wed Mar 07 16:11:27 EST 2018,63,-15,Assignment3Suite,BuildTest2 DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 BuildTest3- DelMinTest4 EfficiencyTest1- EverythingTest GetMinTest1- GetMinTest3 , ,
120,Wed Mar 07 16:12:35 EST 2018,63,0,Assignment3Suite,BuildTest2 DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 BuildTest3 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest3 , ,
121,Wed Mar 07 16:13:49 EST 2018,68,5,Assignment3Suite,BuildTest2 BuildTest3+ DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest3 , ,
122,Wed Mar 07 16:14:55 EST 2018,68,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest3 , ,
123,Wed Mar 07 16:25:55 EST 2018,57,-11,Assignment3Suite,DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 BuildTest2- BuildTest3- DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest3 , ,
124,Wed Mar 07 16:27:25 EST 2018,68,11,Assignment3Suite,BuildTest3+ DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 BuildTest2 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest3 , ,
125,Wed Mar 07 16:28:47 EST 2018,68,0,Assignment3Suite,BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 BuildTest2 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest3 , ,
126,Wed Mar 07 16:30:45 EST 2018,68,0,Assignment3Suite,BuildTest2+ BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest1- GetMinTest3 , ,
127,Wed Mar 07 16:31:55 EST 2018,68,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest3 , ,
128,Wed Mar 07 16:32:30 EST 2018,63,-5,Assignment3Suite,BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 BuildTest2- DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest3 , ,
129,Wed Mar 07 16:33:55 EST 2018,68,5,Assignment3Suite,BuildTest2+ BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest3 , ,
130,Wed Mar 07 16:35:51 EST 2018,73,5,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
131,Wed Mar 07 16:38:41 EST 2018,68,-5,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest3 DelMinTest4+ EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest1- DelMinTest2- EverythingTest GetMinTest1 GetMinTest3 , ,
132,Wed Mar 07 16:40:34 EST 2018,68,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest3 DelMinTest4 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 DelMinTest1 DelMinTest2 EverythingTest GetMinTest1 GetMinTest3 , ,
133,Wed Mar 07 17:01:32 EST 2018,57,-11,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1+ DelMinTest2+ DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest3 , ,BuildTest1 DelMinTest4- EfficiencyTest1- EverythingTest GetMinTest1 GetMinTest3 SizeTest2- SizeTest4- , ,
134,Wed Mar 07 17:20:43 EST 2018,78,21,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4+ EfficiencyTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2+ SizeTest3 SizeTest4+ , ,BuildTest1 EverythingTest GetMinTest1 GetMinTest3 , ,
135,Wed Mar 07 17:25:09 EST 2018,78,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 GetMinTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 EfficiencyTest1- EverythingTest GetMinTest3 , ,
136,Wed Mar 07 17:28:33 EST 2018,84,6,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EfficiencyTest1+ GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 EverythingTest GetMinTest3 , ,
137,Wed Mar 07 17:35:21 EST 2018,89,5,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EfficiencyTest1 GetMinTest1 GetMinTest2 GetMinTest3+ InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 EverythingTest , ,
138,Wed Mar 07 18:24:43 EST 2018,100,11,Assignment3Suite,BuildTest1+ BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EfficiencyTest1 EverythingTest+ GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , , , ,
